Fire Date,Fire Time,Source,Latitude,Longitude,State,District,Circle,Division,Range,Block/Section/Round,Beat,Forest Block,Compartment No,
"2023-03-10","13:42:25","SNPP","10° 48' 04""N","76° 43' 26""E","KERALA","PALAKKAD","EASTERN CIRCLE","PALAKKAD DIVISION","VALAYAR RANGE",,,,,
"2023-03-10","13:42:25","SNPP","11° 05' 59""N","76° 21' 47""E","KERALA","MALAPPURAM","WILDLIFE NORTHERN CIRCLE","SILENT VALLEY DIVISION","SILENT VALLEY NP",,,,,
"2023-03-10","13:42:25","SNPP","11° 05' 59""N","76° 21' 47""E","KERALA","PALAKKAD","WILDLIFE NORTHERN CIRCLE","SILENT VALLEY DIVISION","SILENT VALLEY NP",,,,,
"2023-03-10","13:42:25","SNPP","11° 11' 06""N","76° 33' 40""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-03-10","13:42:25","SNPP","11° 11' 26""N","76° 33' 12""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-03-10","13:42:25","SNPP","11° 17' 47""N","76° 11' 30""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR NORTH DIVISION","EDAVANNA RANGE",,,,,
"2023-03-10","13:42:25","SNPP","11° 17' 49""N","76° 11' 43""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR NORTH DIVISION","EDAVANNA RANGE",,,,,
"2023-03-10","13:42:25","SNPP","11° 18' 01""N","76° 11' 41""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR NORTH DIVISION","EDAVANNA RANGE",,,,,
"2023-03-10","13:42:25","SNPP","11° 19' 05""N","76° 10' 38""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR NORTH DIVISION","EDAVANNA RANGE",,,,,
"2023-03-10","13:42:25","SNPP","11° 19' 31""N","76° 10' 47""E","KERALA","MALAPPURAM","EASTERN CIRCLE","NILAMBUR NORTH DIVISION","EDAVANNA RANGE",,,,,
"2023-03-11","02:14:13","SNPP","09° 11' 55""N","76° 57' 54""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","KONNI DIVISION","NADUVATHUMUZHI RANGE",,,,,
"2023-03-11","02:14:13","SNPP","09° 12' 08""N","76° 58' 09""E","KERALA","PATHANAMTHITTA","SOUTHERN CIRCLE","KONNI DIVISION","NADUVATHUMUZHI RANGE",,,,,
"2023-03-11","02:14:13","SNPP","09° 40' 46""N","76° 53' 07""E","KERALA","KOTTAYAM","HIGH RANGE CIRCLE","KOTTAYAM DIVISION","ERUMELI RANGE",,,,,
"2023-03-11","02:14:13","SNPP","10° 04' 06""N","76° 47' 04""E","KERALA","IDUKKI","HIGH RANGE CIRCLE","MUNNAR DIVISION","NERIAMANGALAM RANGE",,,,,
"2023-03-11","02:14:13","SNPP","10° 28' 49""N","76° 33' 50""E","KERALA","PALAKKAD","EASTERN CIRCLE","NEMMARA DIVISION","ALATHUR RANGE",,,,,
"2023-03-11","02:14:13","SNPP","10° 31' 56""N","76° 24' 10""E","KERALA","THRISSUR","WILDLIFE NORTHERN CIRCLE","PEECHI WILDLIFE DIVISION","PEECHI-VAZHANI WILDLIFE SANCTUARY",,,,,
"2023-03-11","02:14:13","SNPP","10° 32' 43""N","76° 22' 25""E","KERALA","THRISSUR","CENTRAL CIRCLE","THRISSUR DIVISION","PATTIKKAD RANGE",,,,,
"2023-03-11","02:14:13","SNPP","10° 32' 46""N","76° 22' 08""E","KERALA","THRISSUR","CENTRAL CIRCLE","THRISSUR DIVISION","PATTIKKAD RANGE",,,,,
"2023-03-11","02:14:13","SNPP","10° 33' 00""N","76° 22' 11""E","KERALA","THRISSUR","CENTRAL CIRCLE","THRISSUR DIVISION","PATTIKKAD RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 01' 24""N","76° 32' 06""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","MANNARKKAD RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 01' 27""N","76° 31' 48""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","MANNARKKAD RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 01' 39""N","76° 32' 07""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","MANNARKKAD RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 01' 42""N","76° 31' 49""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","MANNARKKAD RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 06' 52""N","76° 31' 04""E","KERALA","PALAKKAD","WILDLIFE NORTHERN CIRCLE","SILENT VALLEY DIVISION","BHAVANI RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 07' 06""N","76° 31' 07""E","KERALA","PALAKKAD","WILDLIFE NORTHERN CIRCLE","SILENT VALLEY DIVISION","BHAVANI RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 07' 28""N","76° 31' 47""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 07' 28""N","76° 31' 47""E","KERALA","PALAKKAD","WILDLIFE NORTHERN CIRCLE","SILENT VALLEY DIVISION","BHAVANI RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 07' 31""N","76° 31' 29""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 07' 31""N","76° 31' 29""E","KERALA","PALAKKAD","WILDLIFE NORTHERN CIRCLE","SILENT VALLEY DIVISION","BHAVANI RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 07' 42""N","76° 31' 48""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 07' 42""N","76° 31' 48""E","KERALA","PALAKKAD","WILDLIFE NORTHERN CIRCLE","SILENT VALLEY DIVISION","BHAVANI RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 07' 45""N","76° 31' 31""E","KERALA","PALAKKAD","WILDLIFE NORTHERN CIRCLE","SILENT VALLEY DIVISION","BHAVANI RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 11' 46""N","76° 36' 12""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 11' 49""N","76° 35' 54""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 12' 01""N","76° 36' 10""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 12' 04""N","76° 35' 52""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
"2023-03-11","02:14:13","SNPP","11° 12' 36""N","76° 39' 42""E","KERALA","PALAKKAD","EASTERN CIRCLE","MANNARKAD DIVISION","ATTAPPADY RANGE",,,,,
